File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxevents\kfbxeventhandler.h,204,81,39,0,28,2,95,706,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxevents\kfbxevents.h,235,84,38,6,31,1,120,1052,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxevents\kfbxlistener.h,161,50,23,3,17,1,94,849,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxio\kfbxexporter.h,303,70,49,0,49,2,184,1227,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxio\kfbxexternaldocreflistener.h,145,45,29,0,24,5,76,508,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxio\kfbxfiletokenfbx.h,1109,734,0,0,115,3,260,453,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxio\kfbxgobo.h,55,20,8,0,13,1,22,180,13,64
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxio\kfbximporter.h,434,102,76,0,60,4,272,1956,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxio\kfbxio.h,161,47,19,0,29,2,85,476,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxio\kfbxiosettings.h,713,223,102,0,102,17,388,2505,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxio\kfbxiosettingspath.h,933,689,0,0,201,5,43,187,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxio\kfbxprogress.h,127,42,25,1,22,2,63,398,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxio\kfbxreader.h,323,98,66,0,54,5,171,1191,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxio\kfbxstatisticsfbx.h,42,17,7,1,11,1,14,60,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxio\kfbxwriter.h,269,88,56,0,47,6,134,988,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmath\kfbxdualquaternion.h,390,58,45,0,72,2,260,1622,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmath\kfbxmatrix.h,317,59,40,0,64,1,194,977,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmath\kfbxquaternion.h,335,54,43,0,67,2,214,1234,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmath\kfbxtransformation.h,95,31,6,0,11,6,53,370,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmath\kfbxvector2.h,338,51,41,0,65,1,222,1420,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmath\kfbxvector4.h,413,65,50,0,78,2,270,1667,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmath\kfbxxmatrix.h,388,67,47,0,68,2,253,1414,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmodules\includes.h,57,11,0,0,7,1,39,276,2,3
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmodules\kfbxloadingstrategy.h,90,26,10,0,18,5,46,308,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmodules\kfbxplugin.h,297,91,48,1,35,7,171,1492,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmodules\kfbxplugincontainer.h,101,22,9,0,13,2,66,461,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmodules\kfbxqueryevent.h,65,20,8,0,14,1,31,203,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmodules\kfbxscopedloadingdirectory.h,100,34,16,0,25,2,41,144,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmodules\kfbxscopedloadingfilename.h,82,22,8,0,20,1,40,133,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxmp\kfbxmutex.h,97,32,18,0,18,1,47,330,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\conventions.h,101,31,0,0,14,0,56,294,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxanimcurve.h,1393,311,195,13,151,3,931,6947,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxanimcurvebase.h,272,68,44,1,39,2,165,888,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxanimcurvefilters.h,1515,410,296,0,233,3,872,6406,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxanimcurvekfcurve.h,1029,281,173,20,125,3,623,4787,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxanimcurvenode.h,395,112,88,10,53,2,230,2137,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxanimevalclassic.h,219,36,22,0,22,2,161,1640,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxanimevalstate.h,178,44,29,0,25,3,109,989,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxanimevaluator.h,342,45,30,0,36,2,261,3189,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxanimlayer.h,217,52,29,0,36,9,129,962,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxanimstack.h,184,43,27,0,33,2,108,860,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxaxissystem.h,345,87,55,1,60,8,198,1541,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxbindingoperator.h,1019,330,202,11,171,21,518,2958,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxbindingsentryview.h,66,18,9,0,14,1,34,263,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxbindingtable.h,157,41,29,0,37,2,79,400,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxbindingtablebase.h,100,28,13,0,22,3,50,277,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxbindingtableentry.h,156,35,22,0,29,2,92,480,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxblendshape.h,146,35,21,0,27,2,84,591,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxblendshapechannel.h,186,42,27,0,34,2,110,833,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxcache.h,639,139,78,0,87,7,413,3244,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxcachedeffect.h,137,40,19,0,25,6,72,593,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxcamera.h,1920,338,244,0,254,62,1328,8589,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxcamerastereo.h,270,54,35,0,45,6,171,1043,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxcameraswitcher.h,118,32,17,0,26,2,60,418,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxclonemanager.h,183,49,22,1,28,2,106,661,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxcluster.h,377,79,57,0,54,2,244,1866,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxcolor.h,140,24,16,0,25,1,91,558,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxconstantentryview.h,66,18,9,0,14,1,34,265,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxconstraint.h,230,62,28,0,40,3,128,718,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxconstraintaim.h,233,58,35,0,42,2,133,739,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxconstraintcustom.h,67,17,6,0,11,2,39,284,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxconstraintparent.h,212,44,30,0,38,2,130,818,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxconstraintposition.h,201,45,31,0,38,2,118,645,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxconstraintrotation.h,169,45,31,0,37,2,87,408,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxconstraintscale.h,168,44,30,0,37,2,87,406,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxconstraintsinglechainik.h,286,74,49,0,56,2,156,790,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxcontainer.h,139,25,12,0,21,1,93,507,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxcontainertemplate.h,163,38,22,0,29,2,96,547,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxdatatypes.h,285,158,141,0,53,4,74,282,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxdeformer.h,182,46,22,0,27,2,109,614,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxdisplaylayer.h,105,23,10,0,15,2,67,410,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxentryview.h,105,24,11,0,21,2,60,350,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxexposurecontrol.h,74,17,4,0,10,2,47,303,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxfiletexture.h,180,43,28,0,35,3,102,614,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxgenericnode.h,118,31,14,0,22,2,65,356,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxgeometry.h,610,117,79,0,83,9,410,3068,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxgeometrybase.h,715,120,104,0,118,2,477,4184,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxgeometryconverter.h,405,89,76,0,46,2,270,2156,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxgeometryweightedmap.h,160,39,20,0,29,2,92,564,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxglobalcamerasettings.h,267,69,39,0,45,2,153,986,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxgloballightsettings.h,308,68,44,0,62,2,178,1129,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxglobalsettings.h,253,75,54,0,58,2,120,583,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxglobaltimesettings.h,279,65,40,0,56,2,158,947,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxgroupname.h,95,47,0,0,11,1,37,271,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbximplementation.h,256,54,39,0,51,2,151,876,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbximplementationfilter.h,128,33,16,0,28,2,67,294,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbximplementationutils.h,82,45,17,8,12,1,25,160,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxiopluginregistry.h,315,97,63,0,53,2,165,1272,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxkfcurvefilters.h,1850,407,334,0,277,1,1166,8421,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxlayer.h,2894,1157,675,128,403,11,1334,10625,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxlayercontainer.h,199,51,36,0,37,2,111,902,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxlayeredtexture.h,187,66,19,0,24,2,97,1020,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxlibrary.h,413,114,64,8,70,3,229,1418,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxlight.h,434,131,106,0,53,4,250,1235,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxlimitsutilities.h,136,52,31,0,27,1,57,356,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxline.h,200,40,24,0,33,2,127,1062,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxlodgroup.h,263,48,31,0,34,2,181,1337,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxmanipulators.h,116,32,19,0,20,2,64,475,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxmarker.h,295,78,49,0,52,3,165,827,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxmaterialconverter.h,153,54,35,0,30,2,69,484,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxmemoryallocator.h,147,67,19,0,11,1,69,677,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxmesh.h,1016,237,178,4,164,20,615,5019,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxnode.h,2227,344,292,0,263,14,1620,11782,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxnodeattribute.h,164,55,18,0,20,2,89,523,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxnodelimits.h,265,59,40,0,40,5,166,1236,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxnull.h,156,37,22,0,29,2,90,442,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxnurb.h,304,80,53,0,58,2,166,1051,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxnurbscurve.h,279,69,39,0,39,1,171,1293,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxnurbssurface.h,329,85,59,0,62,2,182,1166,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxobject.h,1483,463,310,22,198,8,822,6638,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxobjectfilter.h,127,29,13,0,21,3,77,409,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxobjectmetadata.h,89,22,5,0,12,2,55,352,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxoperatorentryview.h,72,18,9,0,15,1,39,275,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxopticalreference.h,80,19,7,0,12,2,49,323,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxpatch.h,252,61,41,0,45,2,146,967,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxperipheral.h,125,23,13,0,19,1,83,591,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxplug.h,402,123,64,5,56,3,223,2027,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxpose.h,415,87,56,0,48,5,280,2561,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxproceduralgeometry.h,72,13,4,0,11,1,48,329,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxproceduraltexture.h,121,25,13,0,25,2,71,387,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxproperty.h,1671,421,320,22,238,5,1012,7918,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxpropertyentryview.h,68,18,8,0,14,1,36,269,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxreference.h,101,28,16,0,20,2,53,315,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxrenamingstrategy.h,332,113,60,0,48,5,171,1082,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxrenamingstrategybase.h,120,33,17,0,17,1,70,422,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxrenamingstrategyfbx5.h,91,20,9,0,12,0,59,405,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxrenamingstrategyfbx6.h,91,20,9,0,12,0,59,405,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxrenamingstrategyutilities.h,115,21,8,0,13,2,81,723,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxrootnodeutility.h,118,27,12,0,21,2,70,493,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxscene.h,674,146,119,0,123,3,405,2451,12,49
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxsdkmanager.h,821,236,159,8,124,7,461,2564,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxselectionnode.h,131,34,16,0,19,2,78,562,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxselectionset.h,123,25,10,0,18,2,80,579,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxsemanticentryview.h,86,23,9,0,18,2,45,306,0,0
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxshape.h,152,35,22,0,26,2,91,689,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxskeleton.h,242,57,38,0,43,6,142,1074,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxskin.h,227,56,36,0,41,2,130,944,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxstatistics.h,78,22,12,0,14,1,42,288,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxstream.h,118,27,21,0,20,1,71,468,2,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\fbx\include\fbxfilesdk\kfbxplugins\kfbxsubdeformer.h,148,43,22,0,28,1,77,404,2,4
